shipping_distance_km,order_weight_kg,shipping_mode,warehouse_processing_time_hours,traffic_conditions_index,historical_delays_hours,delivery_time_hours
1668.311501,43.27333443,Air,13.83883041,2.293220777,20.60035352,79.26334555
786.9958491,1.597294385,Land,39.56251684,6.635519354,67.18137601,32.98623061
1562.740867,92.69243296,Sea,29.74562595,5.697207372,25.73625274,156.2969821
4389.421271,60.5291339,Sea,18.51837711,6.183392086,7.754442319,59.82800848
4981.854971,20.71381675,Land,2.908445432,4.923533332,5.956308551,143.1169711
1873.132176,92.00054023,Air,11.92368568,5.204523798,12.99564473,183.8781575
2270.622623,91.53572423,Land,42.7863335,8.009178003,9.18088817,122.1452748
3624.251144,98.92382435,Land,39.44479416,2.979299663,35.64314352,173.6351271
4436.669113,87.46862803,Air,28.01810571,4.568763725,25.02370398,52.68320593
2985.569454,99.77954659,Sea,22.91715581,9.620428464,60.58120714,182.9818428
1988.052206,24.84627572,Sea,31.41570593,2.709871311,63.43765434,53.06246488
2092.478112,84.30383373,Air,22.91366201,3.643962355,34.07611593,52.9020214
3493.309825,82.39131673,Land,31.28232751,2.724102319,63.97395153,177.1750878
65.93040484,23.47856574,Air,15.44799268,1.184459467,32.43323799,115.431662
3116.96722,10.29453613,Land,40.40936924,3.428469325,46.22127292,161.8939066
1809.690402,97.95234111,Air,33.99014099,1.418207014,11.70250795,162.4728618
3981.27679,29.95444288,Air,16.50885454,2.392166138,3.785944451,132.9226508
510.3036671,87.15373315,Sea,40.0413074,4.264138631,11.5261327,45.92400726
2961.601221,0.91065189,Sea,23.90509895,1.186490954,18.13285698,141.4978667
2430.815805,2.591968318,Air,9.208026643,7.776609093,54.0706963,22.09058669
3229.511353,46.85419522,Air,4.652485714,8.160301124,12.49237746,48.12692877
371.0252927,24.25211105,Sea,33.88147014,4.702724222,9.407138079,132.1532482
2920.919748,69.1392077,Land,41.6606778,9.861993814,66.7878753,182.4838614
2829.34871,56.77365039,Sea,38.94977346,7.110945233,49.59377441,156.6216338
2825.267467,8.209836846,Land,31.81559842,7.693495732,34.07800217,73.1669741
3037.26395,16.68151548,Sea,7.644627613,2.730703813,6.837724312,166.5033383
3398.516289,39.11090237,Sea,5.420071571,8.536938605,61.32894563,193.6534855
4034.695548,18.96760436,Land,17.21639228,9.505417582,7.794607017,73.07056481
1385.612565,79.32612355,Air,41.18081185,3.126791499,43.99535029,45.49683203
4133.99458,41.89898844,Sea,46.2016047,7.178178649,48.07270747,47.52774677
2516.365627,9.796470751,Sea,12.34396018,7.722469438,28.80999397,86.06148834
431.4384817,48.69211878,Sea,36.81849652,3.746522546,65.6076042,19.94144748
339.8270998,9.538399016,Air,27.97185319,5.275081023,3.650444043,102.6738955
1704.479678,13.32926189,Sea,2.494946253,1.877851842,58.90441722,149.1367225
3935.240037,24.34117829,Air,26.51706845,2.557853236,39.87319667,110.7873126
3553.020627,86.02300667,Sea,38.87919894,1.554134713,44.00666816,194.3095468
3953.644075,92.49894697,Land,13.97777082,6.041489415,71.0514405,97.72315139
2610.481829,82.71264407,Sea,43.17599633,6.627366075,41.95064182,12.51918058
2228.98504,33.74068313,Sea,12.10423912,9.245076251,57.38601496,99.32362739
779.8900072,27.60842089,Air,4.594237234,5.879663296,11.05421513,186.6776097
1674.55413,55.14099123,Air,8.517147544,3.345502337,58.26885063,28.21365718
2198.395863,72.32438947,Air,40.33913483,1.535261919,54.79724932,52.36381674
488.5721269,99.34059242,Land,20.61337819,8.964577475,69.70392528,145.9562606
1142.029166,13.59128583,Land,38.45644149,5.309722707,67.37116572,65.87913025
3011.215206,5.404553903,Air,25.96795387,7.635897905,15.40703128,155.3957746
3691.532415,69.58841096,Land,23.58627887,1.131844137,33.47518531,89.67160512
4991.820181,83.30646546,Air,38.92491812,5.393250304,65.62678883,161.2527537
4668.91099,84.7117036,Land,20.90391775,3.931503608,46.13508502,114.7912577
3230.697738,68.00712313,Air,38.69553836,1.272981454,33.38642839,25.66904033
2135.177864,95.42457251,Air,5.731121753,7.981055264,7.843590835,83.36588841
3199.077955,51.34497397,Land,30.90660833,5.616114876,25.32654484,73.31718271
3938.975509,91.42457243,Sea,34.02159166,3.998622187,47.89727634,163.9154273
635.7641451,96.79730763,Air,43.25757762,8.252186355,55.9378427,128.7268784
2079.029204,84.79216697,Air,11.54322418,5.022311067,32.19601781,157.7061536
4207.021314,31.32097704,Sea,29.39833436,1.031481607,4.020803497,80.70845419
1949.973112,20.02345729,Air,21.36305849,9.500028688,45.58839712,141.4312193
2880.767743,55.03794647,Air,18.99026781,3.301144664,66.35422024,22.39453355
2959.458336,45.57496766,Land,6.015537095,8.475179699,35.74157392,16.97745695
963.157453,87.83695505,Sea,7.308966538,8.347738457,66.84657849,64.61889653
1843.065436,10.45315127,Air,40.33845769,2.461365382,25.4952521,157.0028437
1705.830879,26.1451361,Air,36.23841132,5.266024131,63.81833544,111.4766206
179.6737072,75.30399498,Sea,18.97003312,1.361790806,56.61646219,87.67614023
169.7492313,9.951171175,Sea,39.93886933,4.190965056,69.2453916,180.3605794
4166.900366,32.4160592,Land,4.796010687,7.57880959,56.95352894,104.4987047
1401.700509,39.02196171,Land,30.3643741,3.133625231,23.14654197,126.5439373
2614.489893,62.44808276,Land,41.80427448,2.054151377,64.84086197,197.3074366
1528.691589,16.23419825,Air,40.42661886,5.564111958,48.22063751,109.2544744
4706.362263,86.13014679,Sea,18.52078972,5.832877459,11.66899145,158.8654968
1333.518956,45.03045243,Land,36.02599109,7.082460382,3.309485741,88.62685555
2176.801223,91.74366033,Sea,21.09100284,7.832239721,26.3408835,16.90468085
4370.01474,47.05305641,Air,40.48649373,7.262285781,56.65421878,168.5496933
4217.571156,27.86650576,Air,25.94581166,8.608709875,44.51145087,189.4368729
971.2020183,14.61196845,Sea,36.94828131,3.006158179,37.9531555,92.53258463
4023.084383,0.872636924,Sea,4.692864368,6.127900716,0.26838969,105.690891
2318.025089,53.44966976,Land,28.73122067,4.240858217,31.35605055,90.58620111
2440.695917,11.16209134,Sea,26.86335634,9.659011213,11.35608399,199.4121052
710.7258635,39.47691248,Land,29.66890592,4.962515711,32.72885259,181.6386002
448.9774931,59.13254024,Sea,33.69515557,9.637425398,71.40746318,17.80927493
3653.29957,27.93074674,Sea,44.15112159,7.921590887,63.32679526,158.0135473
2507.482704,17.93481709,Sea,37.92705784,7.466174759,22.3654035,124.1589815
2212.410978,77.58480145,Air,11.3229856,5.424073407,42.73253229,14.77692372
3661.065732,94.70572164,Air,39.81712466,4.990403208,36.15085681,94.4953328
3839.28885,10.49382158,Air,6.737744848,5.738933688,9.363384375,38.44520097
836.59543,15.98123728,Land,30.24333353,3.642697566,71.26606914,175.8790736
3070.61449,96.0212594,Land,42.48942899,9.140589459,30.61261128,12.41276379
720.0027073,4.25953007,Air,5.752736548,8.148975897,36.40745067,175.8901034
3769.306676,97.77441749,Air,40.93555471,8.212562689,46.62715049,188.7594382
3301.928024,0.962126067,Sea,38.53517451,4.898382359,13.79120639,23.86704863
4785.242374,87.43003124,Sea,24.67744539,1.639800534,16.00031537,146.7691312
391.342181,31.07885551,Land,15.51818731,7.147695861,13.86420661,114.2895166
332.4208697,93.88959139,Land,20.05559672,4.369722256,27.68151913,191.3125769
1446.82602,32.03605622,Sea,46.52693238,8.833872812,14.37674086,161.6484394
1345.443134,65.60347899,Land,10.47978514,8.023045946,66.70050969,141.9386685
1272.545055,8.463240692,Air,28.24140153,2.307953278,51.43061134,185.8468469
4535.960174,24.61181624,Sea,4.91231515,6.415441575,64.64416098,40.46644892
1285.253689,77.48109497,Sea,11.24097402,7.229925333,61.09085738,81.43239773
1396.151144,53.10424244,Land,36.87587024,6.113238218,50.62694051,170.1589532
3809.021399,92.83292165,Sea,15.2221549,5.626379585,17.47772561,29.30123686
2276.21222,43.16076513,Sea,47.33100532,3.050767675,44.30295823,187.7349963
3894.717257,87.0463304,Air,24.53840103,3.1231616,13.41351797,151.5795377
373.5624799,45.17106603,Sea,25.27734829,7.912073248,9.538275493,93.47325735
2463.477409,97.93520373,Sea,2.706792749,1.16820807,45.54541742,74.35705957
216.3873209,96.00352095,Sea,45.95675723,8.010190564,44.97304273,38.0452166
360.1333571,33.2491022,Sea,9.188971722,5.741188629,11.27679423,27.79796973
4536.865394,88.64940521,Air,26.30200814,9.426003871,25.37479422,90.48297
739.264587,84.83733173,Sea,19.59670667,9.97589393,4.772244518,170.1887136
2685.482377,21.46269953,Air,20.53248093,6.971361086,51.53278419,111.0516022
2084.923233,62.61689488,Air,31.2351078,4.71031475,71.0996869,95.71826811
1769.349465,7.731890401,Air,32.11816782,5.275773177,53.27324319,70.61807852
4504.175061,83.7527167,Land,8.251564898,2.837938849,60.77895621,39.82048315
158.025814,17.86731541,Land,24.4805727,1.893108916,34.29671344,198.118866
3335.758947,7.546062788,Sea,38.15244011,6.20887054,6.882053844,14.88919267
4818.802449,40.32180001,Air,21.83446473,8.249455882,52.31566962,69.24502133
2822.832508,57.90375279,Land,8.792810129,3.35589866,18.46945441,156.1820946
4687.271187,85.56423738,Sea,15.72119633,4.776875292,27.95716463,108.9060497
308.6765025,97.43713129,Land,10.98183951,5.992962956,50.623146,69.63243115
2123.026929,44.229505,Air,6.913420992,9.17108038,65.14448589,198.6204681
1337.781065,6.514468837,Sea,18.74631299,2.247681049,35.00993153,127.6422324
3667.563777,75.03700011,Air,26.42400343,3.131948519,69.23560126,66.0795988
4907.420598,56.73473899,Air,4.419321688,9.266774066,37.43305404,171.1110972
1319.823809,45.06518881,Land,29.37969849,1.355820338,8.820752289,38.53118884
3288.164277,31.27225344,Sea,47.67214869,6.905040707,37.3272297,98.07907422
1030.583282,50.48865352,Sea,46.3138718,6.755732949,61.96519483,169.5218713
2848.38476,34.19862064,Sea,39.97115365,4.449289903,38.73924958,196.8950299
2346.465809,75.82268084,Land,13.5180323,5.213482111,53.83838505,82.78094257
4861.426382,54.6174228,Sea,2.053157035,8.694261563,39.45294805,36.24083517
3062.21,87.74635353,Land,40.17646004,2.48483857,39.31592835,117.7166088
1780.056542,54.58261951,Sea,3.618850903,3.084107305,20.50278489,189.3586772
614.7741352,24.20711013,Land,10.66451983,5.611153703,14.49075489,136.4662299
798.6718022,85.18364228,Sea,26.58930113,4.687708807,20.0821533,124.4103125
1165.318803,55.94329497,Land,9.38376784,6.169352478,31.74032815,68.7654756
1292.284974,21.0806833,Air,40.18805157,9.287552675,58.29048797,125.2045658
4260.549486,62.53902709,Air,37.52650572,9.25391816,59.68735973,178.0888195
2828.052802,36.09281811,Air,36.52116677,3.070165057,11.76320276,81.34993787
2640.785011,84.51835842,Sea,39.35799795,3.719301516,39.80555382,55.99019425
618.1059158,45.603324,Land,11.32598367,2.458618132,29.95399605,101.3819387
4307.691482,72.78091513,Air,35.25794168,9.350113343,41.10737225,81.47568092
3627.930801,10.00585266,Sea,17.69823062,4.580777172,46.62888387,99.28593876
384.9583914,39.90442246,Land,32.3417037,5.047346304,20.13206348,28.18863161
3553.783731,98.33252293,Air,6.735021246,8.223767027,66.1854515,73.87989989
2740.514176,80.9417988,Air,34.16256926,5.616761255,67.35226716,167.0440833
454.5404614,16.41410984,Sea,46.68906321,2.07779934,7.585757464,86.06101075
2318.588176,28.13752292,Land,3.04921717,4.940638385,50.61733064,193.9000692
2449.246621,33.31667298,Sea,5.409958355,6.67471639,2.392708442,144.6805141
870.5839738,65.21137327,Air,6.810928065,7.47288179,3.352593449,79.54695144
4731.205828,75.82097857,Sea,21.23650353,6.808166675,68.96159381,57.81610082
4257.378089,75.07789758,Sea,14.66666869,2.072626473,50.02942571,140.2199175
3361.66057,51.2324686,Air,38.92524722,3.739100726,23.36699735,67.4648331
2338.363027,81.17664351,Air,23.26800024,7.602081805,48.23119208,186.1096358
2088.239431,43.98926923,Land,23.77325511,8.921711749,60.90012365,32.10381746
3272.318662,12.82611625,Land,34.70079076,1.424677736,62.7050503,15.46066357
2749.887754,56.66196324,Air,18.01254218,1.380061973,1.47742409,51.99508734
358.2518741,95.25398777,Air,17.60074063,6.790640764,58.91241653,125.2576353
2586.888111,79.40286831,Land,36.57554022,5.932415387,61.43059548,168.6427804
4041.697905,58.08071445,Sea,37.66196205,2.398051455,42.88105475,42.32433329
2323.237394,64.8571632,Air,1.676742309,5.934624235,34.55307674,121.0973432
307.1850589,93.09092169,Air,7.758152365,9.770386092,7.991922038,37.389089
3942.077087,43.12010805,Sea,11.01561451,6.678101984,17.25219646,117.0039432
1046.750722,33.47371682,Land,17.52522203,5.042270404,35.31492862,13.45463284
1330.173133,97.73553572,Land,14.69805992,8.447792391,62.2857392,115.9833468
865.2964495,86.41259178,Sea,32.42044227,2.915402371,57.82567369,109.1374092
1684.564571,32.64283667,Air,39.92235599,4.728937877,35.70692983,18.14110846
3795.919953,46.64616944,Sea,10.02808817,5.749911026,56.56514564,140.9892093
2620.960005,41.80027384,Air,27.46006285,5.540859028,55.132803,118.7283648
1064.162307,15.33502003,Land,18.2873638,9.288752223,41.6891053,128.388483
4395.258887,95.80302272,Air,24.77156013,3.634012965,15.86343265,110.6570498
4403.930182,40.72908691,Air,30.17561856,1.508533487,25.05627135,147.1787882
4359.363204,87.59524372,Air,42.99919148,9.247394841,11.81264761,109.7507342
1232.041246,19.34094465,Air,10.03775539,2.953608914,0.514836462,185.2312561
2283.634754,55.01314566,Air,5.089309592,4.411251766,5.797831057,189.2667733
4925.698798,2.88415782,Land,30.4789602,5.778024621,54.69304568,148.0683434
3871.461758,76.53993814,Sea,19.52414989,9.782924235,2.411002855,183.2347796
184.4787351,58.30093288,Land,8.656426585,5.817415975,28.78938999,185.3994162
372.7627267,62.74616356,Air,6.503096866,5.029689759,70.97618388,59.77970811
2346.460315,5.646227814,Sea,27.26875998,6.252746316,57.25722368,198.8466388
4550.640019,21.49831386,Air,15.12211794,9.737273439,54.04446756,60.81299749
2716.5739,7.895921799,Land,47.87903984,8.361501389,19.77903129,13.52244954
2514.171915,29.24697442,Land,20.07733851,2.520713227,46.20457552,192.822743
572.0948148,62.93018126,Air,10.97747061,8.229340134,35.90725303,52.50642801
3301.061518,56.83550544,Air,30.55590512,8.569891538,44.91535689,120.982964
4119.410645,61.40890725,Sea,12.47997982,7.216246936,31.37876057,194.4269499
1933.079037,55.1505015,Sea,24.22204403,6.915101133,38.2293389,19.39557511
3889.278662,27.66636517,Air,23.68108063,4.967893008,71.16452993,61.16927119
4824.159437,24.82849599,Sea,22.3172086,6.775258484,23.71052556,125.6765548
1058.643973,14.13743851,Air,38.41602772,7.638174749,15.58459969,154.8860308
2640.481674,84.98255205,Air,11.18081107,2.105382233,32.29159988,163.3996249
1471.332893,61.83969617,Air,43.50244334,3.315969642,37.75107676,177.9306217
3974.629374,19.05784574,Land,38.19300365,2.746736911,6.16527621,42.00284484
2909.087161,18.13233329,Air,16.65675112,8.570906532,58.0299856,80.30709286
3191.182967,87.36704235,Air,9.488317795,7.120023324,30.38780071,145.7083075
3999.67509,74.40172094,Air,14.13814615,5.057006856,29.74945204,145.9089072
2010.05384,66.11020845,Sea,16.6339036,8.434501754,47.43646882,68.53038899
4579.695839,40.9829787,Air,27.17585893,7.45103206,55.673592,67.80237734
2688.492893,26.56656865,Land,3.179303934,9.222337734,70.98769942,70.92198257
831.876373,97.95535093,Land,43.9748791,1.691262965,12.49341829,179.495236
3494.700635,79.82533771,Air,5.637718263,5.582416434,24.88000921,182.8070449
3976.643685,30.5270327,Air,14.12584952,7.360731132,12.11452335,12.81722036
1617.970301,84.83269723,Air,6.136509584,2.867438681,63.42156203,71.7531144
4293.037322,76.01372889,Land,13.06362285,3.944136088,39.49151318,84.48675016
4535.409111,30.05951471,Sea,40.37066947,4.770786262,61.37568689,196.6532422
1420.677213,42.942009,Sea,29.91326314,8.148930564,70.93622096,189.3918857
4918.43129,19.00236782,Air,11.68419158,5.44218581,39.61488102,129.3817718
746.5220638,11.54971822,Sea,41.9726509,5.435830296,8.506930982,18.70300725
1049.977559,72.41482227,Land,38.63346678,4.877988567,26.0112759,46.33124039
961.9129542,27.11742981,Air,36.42151627,3.057301804,2.605629403,92.49918942
4475.249065,82.09590689,Sea,40.83873682,9.307643821,61.14966818,192.2167687
3288.748134,99.5630668,Air,30.12353503,3.860210086,1.287859796,27.99383396
802.916202,8.123671486,Air,24.56755593,6.107190947,42.63731929,160.3569469
2229.600921,47.56699495,Land,18.57494623,2.33901762,7.641596585,46.32644447
3095.725224,80.30522465,Land,11.51690896,4.908190529,0.54416458,106.4917104
463.1472207,79.00061421,Sea,27.19834791,9.134231646,18.44283184,155.7244552
4417.961024,76.11971725,Land,42.80614025,9.959187147,39.7333579,141.5741161
4027.8375,35.22499606,Air,28.91714408,4.255766711,5.406329679,157.3920857
2550.773529,45.65839894,Land,44.2215225,2.385914917,44.27192757,164.5826112
4837.276746,59.69935156,Sea,17.77511637,3.830063741,48.38343992,68.09106071
2117.916847,97.40708807,Sea,33.67148471,3.945175915,69.81826321,79.16581312
4921.346079,33.09095346,Sea,31.48727721,6.800579149,64.76666979,164.9911081
3356.203994,92.35281683,Land,32.51039067,5.46541052,40.80895939,17.34219125
3191.622803,27.30101336,Land,31.31697458,7.916137554,57.12226623,107.7463925
871.4767317,98.91290931,Land,11.41776972,7.31172956,26.18215788,184.8768769
4415.542404,67.19123684,Land,7.748772219,3.261778515,42.17127956,178.1507586
2166.073955,46.6193923,Land,46.99552804,8.058301209,29.04150024,162.8177482
853.0553586,61.53234759,Sea,3.128871056,8.627156802,24.26700684,14.09427927
112.4072239,27.61685132,Sea,22.98361489,6.385511708,52.39004298,178.6605449
2820.790634,27.78029882,Land,20.97877491,9.349009383,21.36027919,183.2161536
2660.62813,11.79867711,Air,17.92089104,8.046533105,27.39976344,136.0973115
3610.800431,11.84800462,Sea,37.75324112,6.358563162,26.43635312,66.79364066
4456.777362,35.09333828,Air,36.03146355,9.155493976,62.66904676,103.0862006
443.062594,76.40412005,Air,43.54557141,6.403226322,12.26912184,154.8976899
3670.907627,60.99313118,Sea,19.58791373,5.690720146,27.46625702,164.475449
977.6891233,10.70716375,Air,27.51643781,4.206325064,63.926625,75.23535724
4297.976413,85.29753424,Air,42.93843123,8.945769975,1.101918663,71.95275458
4104.364394,60.33607889,Sea,47.71085895,2.104544538,68.24642366,149.8744309
2726.929087,96.10512989,Sea,46.55683503,5.261524428,64.72083023,140.4076176
3565.701853,67.18345401,Land,34.73866195,5.836719987,30.08506654,107.5074697
1606.03306,17.92989894,Sea,7.731695217,5.992741961,47.01782019,89.84948801
2382.2811,47.64144455,Air,2.089742554,6.867008474,71.35679956,134.8603512
4117.102644,65.02551096,Sea,39.78526275,5.552160618,39.95628315,16.16233086
2323.362726,3.312337754,Land,40.52427515,3.311363329,6.976705784,24.3810194
1821.101413,1.983571283,Sea,36.07896269,8.712499565,61.46215297,118.8864834
2496.351614,13.37559856,Air,14.15640384,6.917727951,9.658916248,49.95296074
4149.8338,25.54061129,Sea,31.0714394,8.723690323,18.5235592,157.2089591
1709.279834,43.24013779,Air,15.86367677,3.484391419,62.89310542,156.7491552
910.119886,49.00032714,Sea,22.18046757,6.733512054,18.43410325,144.8927953
3574.469401,14.23374709,Land,18.97444899,7.427563706,53.64618701,181.6845103
4138.592153,67.50246212,Land,43.94108408,4.450646443,32.23250487,36.75863825
548.1555187,59.81573714,Sea,12.00539454,8.310197064,54.70192409,59.25566411
1237.376858,29.79917783,Air,28.14771251,1.022578974,16.72936164,57.93686179
752.7613493,1.859158402,Land,17.96613186,6.354277752,30.2087178,158.6538485
1772.309987,8.225967578,Air,32.16434226,6.522116233,22.90761638,109.0554851
2279.237346,39.47363016,Sea,27.53446764,5.804587837,17.93117102,58.00840012
3756.690368,15.82044794,Land,44.42695102,6.670436382,22.63895033,35.92115695
3273.180545,37.99355081,Land,5.77577113,2.505041713,23.25543832,179.6731036
3123.596409,63.00416915,Air,11.37011947,7.163033336,68.78722994,141.5045189
1794.255986,54.95012407,Land,37.0183543,4.022100666,38.39258395,110.4197484
4215.165388,23.50200037,Air,18.33298148,5.068483683,33.26775756,193.4394648
2382.871479,34.71033788,Air,8.791837953,3.997984276,36.23893703,171.4222804
4896.569443,61.59610425,Sea,24.65609918,5.265425831,71.72143028,43.84306139
3189.003585,86.15507529,Air,31.6506769,6.594123039,47.05841555,106.5448128
675.0104707,75.44473715,Land,3.106855565,8.545091238,50.65103819,102.3549438
3397.078932,55.56330267,Air,14.7062288,5.350915519,22.58077173,170.41442
1659.264876,36.54815333,Land,39.04285927,3.909014448,33.95071512,38.32673357
3447.319624,36.82260212,Air,25.45149463,5.39147691,13.25270804,95.83938512
394.7236834,88.00202237,Sea,2.662823113,7.199232977,49.33364081,130.9427051
915.663114,4.404735816,Sea,14.25169725,4.120306451,24.80360585,189.5983768
4285.899432,98.80427312,Air,31.03961083,4.728538673,53.87676233,180.8603376
1174.538807,66.60535338,Air,10.36989507,6.065558353,15.34761433,111.4310953
4193.35357,68.27320106,Air,39.88739609,3.646083374,29.05221803,125.2769502
1432.416638,4.280784812,Sea,32.79906763,2.881761936,33.92527248,171.9562552
3232.265455,60.75016285,Air,23.15481586,2.263530555,11.98982547,151.4337704
3486.045339,48.73541698,Air,44.03431771,4.173489848,5.0105588,177.0737657
2587.641028,11.02500124,Land,19.41463623,1.435086158,22.82887421,180.2268167
1561.28785,28.15324007,Sea,12.0484503,6.25134274,39.23223433,168.1913438
1102.589663,89.08628839,Sea,32.08594065,2.583184294,46.9928843,11.78185988
214.2873051,55.22384738,Air,27.94487381,4.396553131,30.61953671,69.07743586
1554.534686,41.63494923,Air,16.75665134,3.423005339,36.01998814,86.66822763
3283.155813,7.731874506,Land,17.15223438,6.673509697,39.10989416,138.8039071
4694.608851,71.55509198,Air,19.71588451,8.653110953,36.85757912,68.30358649
4362.462187,70.43365693,Sea,14.68351267,6.699709387,6.503655998,71.4760449
3842.020644,61.59733889,Land,34.3813461,5.882544358,29.16007436,86.03857752
3952.814349,51.2711333,Sea,31.61384504,7.021753654,14.71186248,191.5133841
3341.675272,43.66154802,Air,21.71654967,1.26991574,38.42899015,93.05999084
1338.419945,59.53047375,Land,19.69916976,2.105601949,54.58149016,36.72772238
4540.615402,23.72284745,Sea,18.15740966,1.854345124,41.72301355,11.20760327
3370.124944,94.15527689,Sea,14.32301111,1.883774492,15.97117331,54.95640561
2824.181123,59.08505565,Sea,5.027743168,3.344353437,14.95849576,188.3740698
599.3978726,31.46364821,Air,13.60562022,5.788470343,2.66386539,191.4485818
2262.924942,45.24314516,Air,16.09646339,2.032134208,30.69942352,110.5102576
2328.773442,80.66563649,Air,26.74114829,9.416046171,31.1660306,132.8090355
4329.589867,16.58079804,Air,37.36805993,8.688311224,17.02341686,161.2244219
2755.90869,29.63714443,Sea,19.59800081,9.744799184,55.02660967,20.61864879
1932.982717,68.11104826,Land,45.40357458,1.382500406,27.82704216,81.11838683
4885.161626,31.89117604,Air,39.88544828,8.662622024,48.19690066,132.0269875
598.066937,79.35391735,Land,47.28568685,8.233606679,46.08506392,180.6681516
2141.61472,13.48012197,Sea,42.18154293,9.118952781,43.54131286,148.0976166
258.0221421,76.38727396,Air,29.98611962,5.751497509,65.38076355,76.5116785
3712.525398,7.300995628,Sea,29.12852653,8.091001637,1.144088337,182.8966405
4594.478933,1.75296496,Air,7.087727957,1.461581914,4.898686381,136.2776952
1436.184781,89.87324012,Air,34.9527647,1.682900105,51.99412683,167.7447044
4298.7913,58.34325208,Land,29.20972231,2.066790169,25.45386617,83.24643295
1496.480241,35.50677626,Sea,24.82580886,9.23309977,71.02961246,10.41017974
4558.3123,23.64316638,Sea,33.58448301,1.550524144,15.58171602,41.57203286
3782.111423,61.88013543,Sea,21.87024861,1.90134574,13.20617074,186.1637093
4034.288545,51.14571726,Land,25.62140413,9.373693624,42.35197137,16.29356641
139.1324502,99.16397867,Land,19.72255833,1.966533236,20.11862008,123.2474594
4815.911268,98.32999067,Sea,34.71643199,8.827806689,24.51549492,87.73422629
3647.021411,63.68494433,Sea,42.20071562,8.103437093,66.31375133,91.61994967
1558.517922,44.56561536,Air,40.51971214,1.362537897,1.889472143,86.15548634
4155.503591,49.36852643,Air,37.94318779,1.196626572,38.25067823,22.8109074
1443.529932,68.40666709,Land,1.648022114,5.809495452,24.11275882,33.24279427
4370.131506,10.60666715,Air,43.8583818,9.974578634,24.91142227,21.95847629
607.2729325,33.17103134,Sea,13.91915887,8.909471441,17.84223431,20.24249324
3533.245588,7.98958798,Sea,42.73477532,3.7902289,9.709206248,26.26601461
2726.457459,7.799395572,Air,10.25750085,4.476783107,2.482679644,142.3572664
527.8456275,19.98600457,Air,21.66335032,4.491153966,71.11407645,31.69898804
1247.37445,48.78269883,Land,36.22174333,7.607609343,47.54635381,59.68368248
111.3999796,78.58504496,Air,31.09311043,4.070194774,55.95878208,134.8203449
2370.401429,48.80684117,Land,20.54833109,2.330173552,4.68016555,31.33047592
1541.263041,33.87992275,Air,32.89532127,7.723966677,1.068293772,182.9486872
3011.869547,8.694122539,Air,26.80062697,5.122140564,43.22078549,100.7219938
1521.327148,55.25440456,Air,13.95960641,1.691008513,52.11586002,192.9809232
1534.599602,27.49122436,Air,31.37748394,8.110470416,28.43037117,46.57704034
3728.806334,61.6859507,Sea,10.59961306,6.267801376,27.91836783,15.81863358
288.3070381,97.73018004,Sea,33.61744936,5.404323927,27.68252554,122.1534675
4519.330226,11.57577499,Sea,1.146211248,7.060088504,10.99842105,72.46029358
4268.706178,21.60647717,Air,26.79230815,5.548309145,54.28177281,118.754203
3355.633182,47.57290654,Land,19.8501785,6.835781332,15.49387673,99.99353244
2986.446772,96.87707463,Air,15.24587737,8.807396908,23.35755571,96.85967174
4466.897366,77.29507274,Sea,25.23827446,6.521629313,48.3307011,171.7237505
967.3843887,89.87380472,Land,31.32964673,6.936404481,0.007539177,46.44846075
440.8973528,33.70462742,Land,46.36967651,6.524704625,55.17051739,104.9306338
1235.575341,99.20782814,Sea,40.15403102,5.780617999,64.73482188,89.0408097
3983.16248,10.7318652,Air,34.7060445,2.547751699,3.716451019,138.01619
221.6178203,5.770804152,Land,23.51144485,4.021098792,42.59691407,19.52520668
2934.893834,85.63246139,Land,19.43077362,7.237980706,29.40904583,110.589884
4977.415705,92.76285459,Sea,2.528893766,4.82928496,5.64936418,100.9227247
4285.695664,9.513243076,Land,17.87755444,4.655161107,49.12063109,194.9803162
2631.156161,11.78602896,Land,40.87372552,7.833423557,44.08694083,153.606145
365.022501,3.800828697,Land,19.04915535,1.050119746,46.27154356,39.44593756
4165.298896,10.89850248,Air,22.69449496,7.110950322,58.57166628,106.7507434
3014.943615,21.33727177,Air,13.77621793,5.403038594,20.65816624,158.9100152
618.9183354,97.02262358,Sea,13.88423966,4.390863231,48.74890114,109.6681794
514.5935599,66.95209211,Air,3.907972762,4.064829504,53.51887401,77.77314633
4552.652756,77.96602604,Land,29.8487845,2.555879458,12.15467745,81.56452153
3362.541302,77.72587067,Air,22.05926194,4.008268745,68.908815,79.73074972
4154.969657,53.7398381,Land,29.48015795,4.522766249,24.47863522,13.7913504
4400.945556,79.85015328,Land,26.7036843,4.937040275,51.38699231,148.8132678
2880.273143,59.78284947,Air,38.5456956,7.050705748,54.28944909,126.0679142
2611.359441,31.79733671,Air,36.29755988,5.082139175,36.29022619,61.04872921
2180.615681,56.33045582,Air,37.2583311,8.166558738,9.267646041,129.7044409
1618.88561,53.58410432,Air,24.46423333,6.757641976,19.84773113,68.6585824
2201.250006,82.43357885,Sea,17.63242351,2.706373715,16.86578057,56.24245656
3880.704296,98.18185813,Air,44.87151976,3.494558555,37.34224775,150.8190487
3029.520984,41.39873526,Sea,3.550679365,1.713242678,18.81135871,163.7308259
4467.990285,76.4573725,Land,8.173201469,9.511495794,39.36747434,128.8846388
